Geneid	gene_name	Mocetinostat_rep3	Mocetinostat_rep2	DMSO_rep2	Mocetinostat_rep1	DMSO_rep3	DMSO_rep1
ENSG00000136014	USP44	10	10	2	26	8	11
ENSG00000257150	PGAM1P5	0	0	0	0	1	0
ENSG00000212448	Y_RNA	0	0	0	0	0	0
ENSG00000074527	NTN4	31	37	38	112	53	101
ENSG00000258343	AC090001.1	0	0	0	0	1	0
ENSG00000199506	RNU6-247P	0	0	0	0	0	0
ENSG00000258292	LINC02410	0	0	0	0	0	1
ENSG00000139343	SNRPF	164	106	411	347	697	937
ENSG00000165972	CCDC38	4	2	0	3	0	2
ENSG00000285030	AC090001.2	0	0	0	0	0	0
ENSG00000139344	AMDHD1	19	4	1	13	2	11
ENSG00000084110	HAL	4	8	5	10	6	5
ENSG00000257878	AC007298.2	1	0	0	0	0	0
ENSG00000111144	LTA4H	310	196	275	641	349	723
ENSG00000257715	AC007298.1	0	0	0	0	0	0
ENSG00000258251	YPEL5P3	0	0	0	0	0	0
ENSG00000277062	RN7SL88P	0	0	1	0	0	0
ENSG00000283422	LINC02452	2	0	0	0	0	0
ENSG00000111145	ELK3	197	138	497	438	667	1114
ENSG00000258177	AC008149.1	0	1	1	0	0	1
ENSG00000287454	AC008149.2	1	5	0	0	0	0
ENSG00000059758	CDK17	105	59	202	161	209	468
ENSG00000201435	RNU4-24P	0	0	0	0	0	0
ENSG00000257169	AC125612.1	1	0	3	1	5	0
ENSG00000258272	AC007513.1	0	0	0	0	0	0
ENSG00000252827	RN7SKP11	0	0	0	1	4	3
ENSG00000188596	CFAP54	9	1	18	26	11	13
ENSG00000258846	EEF1A1P33	0	0	2	0	0	0
ENSG00000139350	NEDD1	124	81	197	243	252	591
ENSG00000202368	Y_RNA	0	0	0	0	0	0
ENSG00000258131	AC007656.2	0	0	0	0	0	1
ENSG00000257470	AC007656.1	0	0	0	0	0	0
ENSG00000279190	AC007656.3	2	0	0	1	0	4
ENSG00000286434	AC007656.4	0	0	0	0	0	0
ENSG00000257920	LINC02409	0	0	0	0	0	0
ENSG00000255794	RMST	0	0	0	3	1	0
ENSG00000221479	MIR1251	0	0	0	0	0	0
ENSG00000273942	AC007351.2	0	0	0	0	0	0
ENSG00000274230	AC007351.3	0	0	0	0	0	0
ENSG00000275231	AC007351.4	0	0	0	0	0	0
ENSG00000273570	AC007351.1	0	0	0	0	0	0
ENSG00000275971	AC018659.4	0	0	0	0	0	0
ENSG00000274819	AC018659.3	0	0	0	0	0	0
ENSG00000251844	AC018659.1	0	0	0	0	0	4
ENSG00000278802	AC018659.7	0	0	0	0	0	0
ENSG00000276398	AC018659.5	0	0	0	0	0	0
ENSG00000279798	AC018659.8	0	0	0	0	0	0
ENSG00000207586	MIR135A2	0	0	0	0	0	0
ENSG00000277081	AC018659.6	0	0	0	0	0	0
ENSG00000257157	AC018659.2	0	0	0	0	0	0
ENSG00000257501	AC007424.1	1	1	2	2	0	2
ENSG00000206899	RNU6-36P	0	0	0	0	0	0
ENSG00000265861	MIR4495	0	0	0	0	0	0
ENSG00000263890	MIR4303	0	0	0	0	0	0
ENSG00000258312	AC016152.1	0	1	1	0	0	0
ENSG00000257580	AC008055.1	0	0	0	0	0	1
ENSG00000201296	RNU4-41P	0	0	0	0	0	0
ENSG00000286056	AC008055.2	0	0	2	0	0	0
ENSG00000227825	SLC9A7P1	10	10	0	32	2	4
ENSG00000245017	LINC02453	3	2	0	2	0	0
ENSG00000257167	TMPO-AS1	8	4	43	30	63	129
ENSG00000120802	TMPO	400	245	1768	886	2630	4090
ENSG00000225185	PPIAP8	0	0	0	0	0	0
ENSG00000075415	SLC25A3	666	492	1492	1554	1941	3651
ENSG00000212443	SNORA53	72	65	118	147	177	299
ENSG00000166130	IKBIP	148	78	252	263	368	590
ENSG00000120868	APAF1	113	86	136	241	192	377
ENSG00000185046	ANKS1B	5	11	10	36	6	9
ENSG00000258204	AC008126.1	0	0	2	0	2	1
ENSG00000257458	AC069437.1	1	0	0	0	0	0
ENSG00000202324	RNA5SP366	0	0	0	0	0	0
ENSG00000258039	AC117377.1	0	0	0	0	0	0
ENSG00000180219	FAM71C	0	0	0	0	0	0
ENSG00000287675	AC078916.1	0	2	0	0	0	0
ENSG00000214203	RPS4XP1	0	0	0	1	2	3
ENSG00000279148	AC126474.1	2	0	8	7	4	12
ENSG00000111647	UHRF1BP1L	116	75	327	228	441	735
ENSG00000280088	AC126474.2	6	10	14	9	38	65
ENSG00000257696	AC010203.2	0	0	0	0	3	0
ENSG00000238105	GOLGA2P5	14	8	24	28	51	35
ENSG00000266610	RN7SL176P	0	0	0	0	0	0
ENSG00000257489	AC010203.1	0	3	4	0	1	4
ENSG00000221476	MIR1827	0	0	0	0	0	0
ENSG00000075089	ACTR6	40	16	89	65	86	296
ENSG00000166153	DEPDC4	4	2	13	9	7	10
ENSG00000206790	Y_RNA	0	0	0	0	0	0
ENSG00000136021	SCYL2	135	72	306	299	393	785
ENSG00000179520	SLC17A8	0	0	0	1	1	1
ENSG00000012504	NR1H4	0	4	0	2	0	1
ENSG00000271177	AC010200.2	0	0	0	0	0	0
ENSG00000139354	GAS2L3	175	107	281	323	391	755
ENSG00000257803	AC010200.1	8	9	8	29	16	32
ENSG00000151572	ANO4	7	7	1	11	3	1
ENSG00000257325	AC138360.1	0	0	0	0	0	0
ENSG00000258007	AC063947.1	0	0	0	0	0	0
ENSG00000258033	AC063947.2	0	0	0	1	0	0
ENSG00000256870	SLC5A8	0	1	1	2	0	0
ENSG00000207414	RNU6-768P	0	0	0	0	0	0
ENSG00000241744	AC079953.1	0	1	0	0	0	0
ENSG00000120800	UTP20	180	111	1042	415	1362	2318
ENSG00000120805	ARL1	87	44	246	190	369	665
ENSG00000257543	AC063948.1	0	0	0	0	1	0
ENSG00000222890	RNU6-1068P	0	0	0	0	0	0
ENSG00000239413	RPS27P23	0	0	0	0	0	0
ENSG00000206929	Y_RNA	0	0	0	0	0	0
ENSG00000202249	RNU5E-5P	0	0	0	0	0	0
ENSG00000252366	RNA5SP367	0	0	0	0	0	0
ENSG00000166211	SPIC	0	0	0	1	0	0
ENSG00000196091	MYBPC1	3	0	0	4	4	0
ENSG00000257514	AC117505.1	0	0	0	0	0	0
ENSG00000274560	AC010205.1	0	0	0	0	0	0
ENSG00000111666	CHPT1	49	46	134	105	183	328
ENSG00000199933	RNY1P16	0	0	0	0	0	2
ENSG00000139351	SYCP3	1	0	0	4	0	1
ENSG00000111670	GNPTAB	195	132	308	417	415	780
ENSG00000222255	RNU6-101P	0	0	0	0	0	1
ENSG00000258230	AC063950.1	4	0	1	3	2	5
ENSG00000201168	RNA5SP368	0	0	0	0	0	0
ENSG00000222932	RNU6-172P	0	0	0	0	0	0
ENSG00000223046	RNA5SP369	0	0	0	0	1	0
ENSG00000252863	RNU6-1183P	0	0	0	0	0	0
ENSG00000258153	HSPE1P4	0	0	0	0	0	1
ENSG00000136048	DRAM1	114	73	190	191	257	521
ENSG00000257202	AC084398.2	0	0	0	0	0	0
ENSG00000241917	AC084398.1	0	0	0	0	0	0
ENSG00000258308	AC079907.2	2	0	0	0	0	0
ENSG00000258288	NENFP2	0	0	0	0	0	0
ENSG00000120860	WASHC3	25	24	40	57	85	123
ENSG00000257222	AC079907.1	0	0	0	0	0	1
ENSG00000075188	NUP37	39	16	169	82	194	438
ENSG00000185480	PARPBP	53	29	162	107	170	364
ENSG00000183395	PMCH	0	0	0	0	0	0
ENSG00000281344	HELLPAR	53	15	41	85	104	188
ENSG00000264554	RN7SL793P	0	0	0	0	0	0
ENSG00000258142	AC093023.1	0	0	0	0	0	0
ENSG00000283052	LINC02456	0	0	0	0	0	0
ENSG00000017427	IGF1	0	7	2	4	1	0
ENSG00000257254	AC010202.1	0	0	0	0	0	0
ENSG00000258169	LINC00485	4	1	1	1	0	0
ENSG00000171759	PAH	7	4	5	4	1	0
ENSG00000282964	AC026108.1	0	0	0	0	0	0
ENSG00000139352	ASCL1	1	0	0	0	0	1
ENSG00000288092	AC026108.2	0	0	0	0	0	0
ENSG00000257703	AC068643.1	0	0	0	0	0	0
ENSG00000257860	AC068643.2	1	0	0	0	4	0
ENSG00000179088	C12orf42	1	1	0	9	0	0
ENSG00000257415	AC084364.1	0	0	0	3	1	0
ENSG00000257994	AC084364.2	0	0	0	0	0	0
ENSG00000286197	AC084364.3	0	0	0	0	3	0
ENSG00000257762	LINC02401	4	0	0	1	1	0
ENSG00000136011	STAB2	3	1	3	4	5	2
ENSG00000212594	U8	0	0	0	0	0	0
ENSG00000257737	AC025265.2	0	0	0	0	0	0
ENSG00000257766	AC025265.3	0	0	0	0	0	0
ENSG00000257681	AC025265.1	2	0	1	1	5	5
ENSG00000111696	NT5DC3	113	68	105	233	116	281
ENSG00000257754	AC012555.2	0	0	0	0	0	1
ENSG00000257327	AC012555.1	0	0	0	0	0	2
ENSG00000214198	TTC41P	3	4	10	9	5	10
ENSG00000166598	HSP90B1	3238	1840	4483	6369	6493	10002
ENSG00000284503	MIR3652	0	0	0	0	0	0
ENSG00000204954	C12orf73	5	1	44	17	51	86
ENSG00000139372	TDG	30	18	122	109	185	334
ENSG00000120820	GLT8D2	8	4	1	25	1	6
ENSG00000216285	AC078819.1	1	1	0	4	0	2
ENSG00000111727	HCFC2	29	15	134	93	157	301
ENSG00000120837	NFYB	68	43	167	93	218	432
ENSG00000199415	RNA5SP370	0	0	0	0	0	0
ENSG00000257193	LINC02385	0	0	1	0	0	0
ENSG00000286258	AC089983.2	0	0	0	0	0	0
ENSG00000198431	TXNRD1	3630	2323	2247	7486	3464	5574
ENSG00000257732	AC089983.1	8	4	2	13	1	3
ENSG00000213442	RPL18AP3	70	66	194	163	294	421
ENSG00000255150	EID3	32	39	27	123	32	56
ENSG00000171310	CHST11	204	125	124	399	180	279
ENSG00000258111	AC079316.1	0	0	0	1	0	0
ENSG00000279176	AC079316.2	0	0	2	5	1	4
ENSG00000264295	MIR3922	0	0	0	1	1	0
ENSG00000136052	SLC41A2	98	43	67	243	93	170
ENSG00000222579	Y_RNA	0	0	0	0	0	0
ENSG00000286410	AC089985.1	0	0	0	1	0	0
ENSG00000257758	KRT18P20	1	0	0	0	0	0
ENSG00000151131	C12orf45	77	45	168	118	201	367
ENSG00000136010	ALDH1L2	122	97	172	254	248	380
ENSG00000136051	WASHC4	212	115	324	423	429	839
ENSG00000136044	APPL2	85	62	157	179	203	403
ENSG00000235162	C12orf75	275	268	385	630	578	856
ENSG00000286903	AC078874.1	0	0	0	1	0	0
ENSG00000257642	AC011313.1	1	0	0	1	2	1
ENSG00000286520	AC079851.1	3	0	0	1	0	1
ENSG00000257859	CASC18	0	1	0	1	1	0
ENSG00000257773	ST13P3	0	0	0	0	0	1
ENSG00000257890	AC011595.2	1	0	1	1	6	4
ENSG00000074590	NUAK1	87	80	257	216	329	518
ENSG00000257438	AC011595.1	0	0	0	0	0	0
ENSG00000257611	AC010182.1	0	0	0	0	0	0
ENSG00000136026	CKAP4	465	344	1409	1079	2110	3220
ENSG00000258355	AC079174.1	0	0	7	0	1	10
ENSG00000277715	AC079174.2	2	0	7	4	1	5
ENSG00000238609	RNU7-94P	0	0	0	0	0	0
ENSG00000166046	TCP11L2	19	11	31	56	29	39
ENSG00000013503	POLR3B	64	56	146	130	214	438
ENSG00000257545	AC079385.1	0	0	1	2	0	0
ENSG00000111783	RFX4	3	0	0	4	1	3
ENSG00000257711	AC079385.2	1	0	3	0	0	4
ENSG00000257918	AC079385.3	0	0	0	0	1	2
ENSG00000111785	RIC8B	70	41	120	169	165	345
ENSG00000287957	AC007695.1	2	0	0	0	0	0
ENSG00000257119	EEF1B2P4	0	0	0	1	0	0
ENSG00000240631	RPL30P12	0	0	0	3	0	0
ENSG00000260329	AC007541.1	9	1	10	5	8	26
ENSG00000151135	TMEM263	192	110	436	419	607	1023
ENSG00000120832	MTERF2	18	21	46	44	93	126
ENSG00000008405	CRY1	66	36	147	143	206	375
ENSG00000257548	AC078929.1	0	0	0	1	0	0
ENSG00000286678	AC007649.1	0	0	1	0	0	1
ENSG00000257444	SETP7	0	0	0	0	0	0
ENSG00000151136	BTBD11	85	47	3	209	15	16
ENSG00000200897	AC009774.1	0	0	0	0	0	0
ENSG00000222302	RNA5SP371	0	0	0	0	0	0
ENSG00000257579	AC007540.1	0	0	0	0	0	0
ENSG00000222160	Y_RNA	0	0	0	0	0	0
ENSG00000136045	PWP1	103	97	400	286	559	1014
ENSG00000240441	AC007622.1	0	0	1	0	0	1
ENSG00000110851	PRDM4	92	53	192	174	234	484
ENSG00000258136	AC007622.2	0	0	0	1	0	0
ENSG00000187855	ASCL4	0	0	0	0	0	0
ENSG00000257398	AC126177.3	0	1	0	3	1	1
ENSG00000257951	AC126177.5	0	0	0	1	2	0
ENSG00000257392	AC126177.2	2	0	0	0	1	0
ENSG00000257426	AC126177.4	0	0	0	0	0	0
ENSG00000258072	AC126177.6	0	0	0	3	1	0
ENSG00000257129	AC126177.1	1	0	0	1	0	0
ENSG00000075035	WSCD2	2	1	0	4	3	3
ENSG00000257281	AC009729.1	0	0	0	0	0	2
ENSG00000174600	CMKLR1	5	6	9	19	8	4
ENSG00000247213	LINC01498	0	1	0	3	3	0
ENSG00000198855	FICD	59	30	32	101	70	83
ENSG00000075856	SART3	132	75	516	327	782	1067
ENSG00000287202	AC008119.1	0	1	2	2	0	3
ENSG00000136003	ISCU	109	50	286	199	420	634
ENSG00000183160	TMEM119	0	0	3	1	1	1
ENSG00000110876	SELPLG	8	5	3	14	10	8
ENSG00000257221	AC007569.1	0	0	0	1	0	3
ENSG00000284388	MIR4496	0	0	0	0	0	0
ENSG00000110880	CORO1C	1139	752	2134	2287	3257	5034
ENSG00000238457	RNU7-169P	0	0	0	0	0	0
ENSG00000200060	Y_RNA	0	0	0	0	0	0
ENSG00000273499	AC087893.1	0	0	0	0	0	0
ENSG00000084112	SSH1	413	268	1068	938	1414	2200
ENSG00000280110	AC087893.3	0	0	0	0	0	0
ENSG00000274598	AC087893.2	3	10	8	9	16	7
ENSG00000207622	MIR619	0	0	0	1	0	4
ENSG00000110887	DAO	0	0	0	0	3	0
ENSG00000166111	SVOP	2	0	3	6	0	0
ENSG00000201324	RNU6-361P	0	0	0	0	0	0
ENSG00000279630	AC190387.1	0	0	0	0	0	0
ENSG00000135093	USP30	26	10	80	73	101	176
ENSG00000256262	USP30-AS1	0	0	1	3	4	0
ENSG00000212138	RNA5SP372	0	0	0	0	0	0
ENSG00000189046	ALKBH2	63	25	67	93	116	132
ENSG00000076248	UNG	125	87	524	239	776	1181
ENSG00000256139	AC007637.1	1	0	0	12	1	5
ENSG00000076555	ACACB	93	61	76	230	98	130
ENSG00000139445	FOXN4	0	2	0	9	2	0
ENSG00000174527	MYO1H	2	0	0	7	0	1
ENSG00000256560	LINC01486	0	0	0	0	0	0
ENSG00000255655	AC007570.1	1	0	0	0	0	1
ENSG00000110906	KCTD10	184	126	452	355	613	1040
ENSG00000151148	UBE3B	119	63	311	269	454	706
ENSG00000139428	MMAB	58	44	91	124	189	302
ENSG00000200274	RNU4-32P	0	0	0	0	0	0
ENSG00000110921	MVK	112	77	186	195	217	323
ENSG00000200794	RN7SKP250	0	0	0	0	0	0
ENSG00000139438	FAM222A	106	62	87	180	162	209
ENSG00000255650	FAM222A-AS1	0	0	0	0	1	1
ENSG00000111199	TRPV4	30	38	20	95	45	48
ENSG00000263510	MIR4497	0	0	0	0	0	0
ENSG00000139433	GLTP	75	44	149	155	197	374
ENSG00000256351	AC007834.2	0	0	0	0	0	0
ENSG00000241413	RN7SL441P	0	4	0	0	1	1
ENSG00000249094	AC007834.1	0	0	0	0	0	0
ENSG00000139437	TCHP	50	31	227	112	345	418
ENSG00000139436	GIT2	128	113	365	346	473	777
ENSG00000277299	AC084876.1	0	0	0	0	0	0
ENSG00000280426	AC084876.2	0	1	0	0	1	1
ENSG00000076513	ANKRD13A	155	95	357	262	547	864
ENSG00000174456	C12orf76	8	9	29	27	26	77
ENSG00000277595	AC007546.1	1	0	1	2	5	2
ENSG00000286220	AC007546.3	0	0	0	0	0	1
ENSG00000279360	AC007546.2	0	0	0	0	0	0
ENSG00000122970	IFT81	62	36	135	135	211	345
ENSG00000174437	ATP2A2	1043	648	2070	2243	2511	4727
ENSG00000276956	RN7SL769P	0	0	0	0	0	0
ENSG00000196510	ANAPC7	50	59	238	125	303	626
ENSG00000258210	AC144548.1	0	0	0	1	1	6
ENSG00000258011	HMGA1P3	1	2	2	2	0	0
ENSG00000111229	ARPC3	129	86	449	281	653	987
ENSG00000111231	GPN3	54	30	104	111	156	311
ENSG00000241680	RPL31P49	0	0	1	0	1	0
ENSG00000204856	FAM216A	23	19	176	57	248	358
ENSG00000111237	VPS29	83	40	128	112	224	422
ENSG00000202335	AC002350.1	0	0	0	0	0	0
ENSG00000278993	AC002350.2	1	0	0	2	11	6
ENSG00000151164	RAD9B	3	0	0	0	8	4
ENSG00000196850	PPTC7	81	47	187	166	206	477
ENSG00000204852	TCTN1	44	17	163	68	175	355
ENSG00000263537	RN7SL387P	0	0	0	0	0	0
ENSG00000122986	HVCN1	9	17	8	48	6	10
ENSG00000186298	PPP1CC	287	172	754	569	854	2093
ENSG00000279925	AC144522.1	0	0	0	4	1	3
ENSG00000257268	AC002375.1	0	0	0	0	0	0
ENSG00000241286	RPL29P25	0	0	1	0	0	0
ENSG00000173093	CCDC63	1	0	2	7	0	0
ENSG00000111245	MYL2	1	1	0	4	0	0
ENSG00000185847	LINC01405	5	2	0	2	3	0
ENSG00000258240	AC002351.1	0	0	0	4	0	0
ENSG00000111249	CUX2	1	3	0	0	3	0
ENSG00000273700	MIR6760	0	0	0	0	0	0
ENSG00000253080	RNA5SP373	0	0	0	0	0	0
ENSG00000198324	PHETA1	59	48	82	135	118	138
ENSG00000257595	LINC02356	1	3	0	2	0	0
ENSG00000257539	HSPA8P14	0	0	2	5	0	0
ENSG00000111252	SH2B3	486	347	745	1082	1000	1510
ENSG00000204842	ATXN2	251	168	555	515	687	1147
ENSG00000272215	U7	0	0	1	1	0	1
ENSG00000238168	AC137055.1	1	0	0	0	0	0
ENSG00000258099	ATXN2-AS	1	3	5	0	6	6
ENSG00000089234	BRAP	74	53	198	166	335	526
ENSG00000258359	PCNPP1	8	0	6	0	8	7
ENSG00000111271	ACAD10	55	31	69	115	86	160
ENSG00000257767	AC002996.1	0	0	0	0	0	0
ENSG00000111275	ALDH2	26	30	107	83	169	247
ENSG00000274697	MIR6761	0	0	0	0	0	0
ENSG00000234608	MAPKAPK5-AS1	26	18	47	31	101	179
ENSG00000089022	MAPKAPK5	72	55	367	179	532	771
ENSG00000244060	RPS2P41	0	0	0	0	0	0
ENSG00000229186	ADAM1A	0	0	0	0	0	0
ENSG00000226469	ADAM1B	0	0	0	1	2	0
ENSG00000198270	TMEM116	20	16	20	45	44	78
ENSG00000258373	SLC25A3P2	0	0	0	1	0	1
ENSG00000257624	AC004024.1	1	0	0	1	1	0
ENSG00000089248	ERP29	263	182	376	509	689	866
ENSG00000274227	AC073575.2	0	1	2	1	5	9
ENSG00000111300	NAA25	94	52	500	200	677	1190
ENSG00000266370	MIR3657	0	0	0	0	0	0
ENSG00000258323	AC073575.1	0	0	0	0	0	0
ENSG00000200688	Y_RNA	0	0	0	0	0	0
ENSG00000135148	TRAFD1	77	44	120	190	202	278
ENSG00000200135	Y_RNA	0	0	2	0	0	1
ENSG00000173064	HECTD4	220	161	370	414	459	872
ENSG00000283793	MIR6861	0	0	0	0	0	0
ENSG00000257494	AC004217.1	0	0	0	0	0	0
ENSG00000201428	RN7SKP71	5	7	7	15	17	17
ENSG00000213152	RPL7AP60	2	1	1	2	0	4
ENSG00000257658	AC004217.2	0	0	0	0	0	0
ENSG00000089009	RPL6	783	518	2499	1660	3527	5669
ENSG00000179295	PTPN11	562	395	2095	1297	2806	4657
ENSG00000089169	RPH3A	6	3	6	9	0	8
ENSG00000283507	MIR1302-1	0	0	0	0	0	0
ENSG00000089127	OAS1	6	8	2	37	6	3
ENSG00000257452	AC004551.1	0	0	0	1	1	0
ENSG00000111331	OAS3	218	156	278	471	366	711
ENSG00000111335	OAS2	2	0	4	1	2	3
ENSG00000258159	IMMP1LP2	0	0	0	0	0	0
ENSG00000242461	RPS15AP32	0	0	0	0	0	1
ENSG00000135144	DTX1	30	14	3	58	1	0
ENSG00000111344	RASAL1	8	5	1	18	0	1
ENSG00000186710	CFAP73	3	1	0	3	0	0
ENSG00000199899	Y_RNA	0	0	0	0	0	0
ENSG00000123064	DDX54	207	150	1021	379	1582	1784
ENSG00000276908	MIR7106	0	0	0	0	0	0
ENSG00000201208	Y_RNA	0	0	0	2	6	4
ENSG00000139405	RITA1	102	65	140	168	192	299
ENSG00000257286	AC089999.1	0	0	0	0	0	0
ENSG00000166578	IQCD	21	14	6	45	6	8
ENSG00000186815	TPCN1	185	110	117	422	207	295
ENSG00000277566	AC089999.2	0	4	0	1	2	2
ENSG00000274822	MIR6762	0	0	0	0	0	0
ENSG00000089060	SLC8B1	114	89	90	289	131	168
ENSG00000151176	PLBD2	299	185	423	635	567	847
ENSG00000135094	SDS	0	0	0	2	0	0
ENSG00000139410	SDSL	6	12	18	29	31	39
ENSG00000089116	LHX5	55	11	0	49	0	0
ENSG00000257935	LHX5-AS1	2	3	0	0	0	0
ENSG00000249550	LINC01234	6	8	1	18	7	5
ENSG00000257231	DYNLL1P4	0	0	0	0	0	1
ENSG00000122965	RBM19	172	122	526	404	749	1034
ENSG00000287229	AC009731.1	1	0	1	8	4	3
ENSG00000257359	AC073863.1	0	0	1	0	1	0
ENSG00000257603	AC010183.1	0	0	0	0	0	0
ENSG00000257997	AC010183.2	0	0	0	0	0	0
ENSG00000257300	HAUS8P1	0	0	0	0	0	0
ENSG00000257915	GLULP5	0	0	0	0	0	0
ENSG00000257476	LINC02459	0	0	0	1	0	0
ENSG00000089225	TBX5	0	1	1	7	2	3
ENSG00000255399	TBX5-AS1	3	0	0	1	0	4
ENSG00000222982	RN7SKP216	0	0	0	0	0	0
ENSG00000255830	AC069240.1	0	0	0	0	0	0
ENSG00000258244	OSTF1P1	2	0	0	0	0	0
ENSG00000258254	AC010177.1	0	0	0	0	0	0
ENSG00000199220	Y_RNA	0	0	0	0	0	0
ENSG00000135111	TBX3	375	258	540	675	774	1179
ENSG00000257817	AC026765.3	0	1	2	4	0	0
ENSG00000287982	AC026765.4	0	0	0	0	0	0
ENSG00000252459	AC026765.1	0	0	0	0	0	0
ENSG00000257517	AC026765.2	0	0	0	0	0	0
ENSG00000283459	AC009804.2	0	0	0	0	1	1
ENSG00000274879	AC009804.1	0	3	0	3	0	0
ENSG00000257958	AC008125.1	2	4	0	0	1	0
ENSG00000257519	AC078880.1	0	2	0	0	0	0
ENSG00000271579	AC078880.3	4	2	0	7	0	0
ENSG00000276308	AC078880.4	11	0	0	5	1	0
ENSG00000276972	AC078880.5	2	0	0	4	0	0
ENSG00000257726	AC078880.2	0	0	0	0	0	0
ENSG00000258108	AC009803.2	0	0	1	1	0	0
ENSG00000257407	AC009803.1	0	0	0	0	0	0
ENSG00000241656	UBA52P7	0	0	0	1	1	0
ENSG00000240205	RN7SL865P	0	0	0	4	0	0
ENSG00000257781	AC009387.1	0	0	0	0	0	0
ENSG00000257683	LINC02463	2	0	0	1	1	0
ENSG00000200112	AC012157.1	0	0	0	1	0	0
ENSG00000286991	AC012157.3	0	0	0	0	0	1
ENSG00000123066	MED13L	496	312	941	1002	1539	2318
ENSG00000258034	AC012157.2	0	0	2	2	0	0
ENSG00000200665	RNU6-1188P	0	0	0	0	0	0
ENSG00000207967	MIR620	0	0	0	0	0	0
ENSG00000257979	SNRPGP18	0	0	0	0	0	0
ENSG00000258337	AC130895.1	0	0	0	1	0	7
ENSG00000286354	AC079384.2	0	0	0	0	0	0
ENSG00000258346	AC079384.1	0	0	1	3	0	0
ENSG00000264037	MIR4472-2	0	0	0	0	0	0
ENSG00000258018	LINC02457	1	1	0	1	0	1
ENSG00000196668	LINC00173	7	2	0	8	0	2
ENSG00000258102	MAP1LC3B2	5	1	3	5	3	5
ENSG00000275898	AC125603.4	0	0	0	1	0	1
ENSG00000258249	AC125603.3	0	0	0	1	0	0
ENSG00000257883	AC125603.2	2	2	0	4	0	0
ENSG00000257654	AC125603.1	0	0	0	0	0	0
ENSG00000111412	C12orf49	133	93	355	332	474	934
ENSG00000135119	RNFT2	134	89	113	250	156	272
ENSG00000239374	AC090013.1	0	0	0	0	0	0
ENSG00000201382	RNU6-558P	0	0	0	0	0	0
ENSG00000275467	AC083806.3	0	0	1	2	1	0
ENSG00000135116	HRK	2	3	0	7	4	3
ENSG00000240100	AC083806.1	0	0	0	0	0	0
ENSG00000174989	FBXW8	58	39	72	125	106	184
ENSG00000274554	AC083806.2	0	0	0	0	0	0
ENSG00000257279	AC127164.1	0	0	0	0	1	2
ENSG00000277840	AC026368.1	0	0	0	3	0	5
ENSG00000088992	TESC	11	15	0	20	1	0
ENSG00000258285	TESC-AS1	0	0	0	0	0	0
ENSG00000135108	FBXO21	223	138	331	461	537	904
ENSG00000089250	NOS1	1	7	0	14	3	1
ENSG00000257465	ELOCP32	0	0	0	0	0	0
ENSG00000255686	AC073864.1	1	0	0	0	1	0
ENSG00000171435	KSR2	38	43	12	99	14	11
ENSG00000256071	AC084291.1	0	0	0	0	0	0
ENSG00000111445	RFC5	137	100	222	351	329	619
ENSG00000277873	AC131159.2	1	0	0	1	0	0
ENSG00000176871	WSB2	77	56	248	128	348	751
ENSG00000276292	AC131159.1	0	0	0	1	0	1
ENSG00000176834	VSIG10	49	18	71	73	110	202
ENSG00000274859	AC131238.1	0	0	0	0	0	1
ENSG00000089220	PEBP1	168	128	639	367	996	1733
ENSG00000135090	TAOK3	165	88	195	358	286	361
ENSG00000240342	RPS2P5	201	190	662	526	885	1427
ENSG00000270482	AC026367.1	0	0	1	0	4	3
ENSG00000111707	SUDS3	162	105	380	254	506	836
ENSG00000275759	AC026367.3	0	0	0	0	0	2
ENSG00000275409	AC026367.2	1	0	0	0	0	0
ENSG00000255714	LINC02460	0	0	0	1	0	0
ENSG00000241590	RPL17P37	0	0	0	0	0	1
ENSG00000256750	LINC02423	0	0	0	0	0	0
ENSG00000255618	LINC02440	0	0	0	0	0	0
ENSG00000255814	LINC02439	0	0	0	2	0	0
ENSG00000199809	RNA5SP374	0	0	0	0	0	0
ENSG00000256149	AC087863.2	0	0	0	0	0	0
ENSG00000201042	AC087863.1	0	0	0	0	0	0
ENSG00000139767	SRRM4	2	0	1	1	1	2
ENSG00000286233	AC087885.1	0	0	0	0	0	0
ENSG00000244112	RN7SL508P	0	0	0	0	0	0
ENSG00000257095	AC084361.1	0	0	0	2	0	0
ENSG00000256884	AC084880.4	0	0	0	0	0	2
ENSG00000152137	HSPB8	46	18	102	78	130	258
ENSG00000256609	AC084880.3	1	0	0	0	0	0
ENSG00000213144	AC084880.1	0	0	2	3	7	1
ENSG00000256311	AC084880.2	0	0	0	3	0	0
ENSG00000281196	LINC00934	0	0	0	0	0	1
ENSG00000183273	CCDC60	3	0	0	3	0	2
ENSG00000248636	AC002070.1	0	0	0	2	0	0
ENSG00000224982	TMEM233	3	0	1	1	0	2
ENSG00000252886	RN7SKP197	0	0	0	0	0	0
ENSG00000111725	PRKAB1	36	35	120	107	145	272
ENSG00000122966	CIT	228	122	683	452	958	1594
ENSG00000255692	AC002563.1	0	0	0	3	0	0
ENSG00000283768	MIR1178	0	0	0	0	0	0
ENSG00000226729	RPL35AP30	0	0	0	0	0	0
ENSG00000135127	BICDL1	70	68	6	176	16	7
ENSG00000278250	Metazoa_SRP	0	0	0	0	0	0
ENSG00000255575	AC004812.1	0	0	0	0	0	0
